region,comuna,titulo,fecha,bajada,link,medio
Valparaíso,La Ligua,Con el conflicto hídrico en la región se inició Ciclo de Diálogos Ciudadanos,2012-04-12,"Participaron en este encuentro los académicos UPLA, Rodrigo Villaseñor de la Facultad de Ciencias Naturales y Exactas y Eva Soto de la",https://www.upla.cl/noticias/2012/04/12/con-el-conflicto-hidrico-en-la-region-se-inicio-ciclo-de-dialogos-ciudadanos/,Universidad de Playa Ancha
Valparaíso,Limache,"Incendios forestales en Chile y toque de queda en Viña y Valparaíso: mapa, focos activos y última hora | 5 de febrero",2024-02-05,"Incendio forestal en Viña del Mar y Valparaíso hoy, en vivo: focos y últimas noticias | Quilpué, Villa Alemana.9 個月前",https://chile.as.com/actualidad/incendios-en-chile-y-toque-de-queda-en-vina-del-mar-y-valparaiso-mapa-focos-activos-y-ultima-hora-quilpue-villa-alemana-n/,AS Chile
Valparaíso,Limache,Los cuatro municipios de la provincia de Marga Marga y el gobernador Mundaca se unen contra termoeléctrica Los Rulos,2021-09-16,"Medio Ambiente / Alcaldes y alcaldesas de Limache, Quilpué, Villa Alemana y Olmué, más la máxima autoridad regional y organizaciones",https://www.paiscircular.cl/medio-ambiente/los-cuatro-municipios-de-la-provincia-de-marga-marga-y-el-gobernador-mundaca-se-unen-contra-termoelectrica-los-rulos/,País Circular
Valparaíso,Limache,Batalla judicial por termoeléctrica Los Rulos: Comunidad de Limache se opone a su emplazamiento,2022-07-28,"Hasta el Tribunal Medio Ambiental llegó el alcalde Limache, Daniel Morales, a presentar un recurso de invalidación para que no se construya",https://www.futuro360.com/desafiotierra/batalla-judicial-termoelectrica-los-rulos_20220728/,#FUTURO360
Valparaíso,Limache,EFE Valparaíso – EFE Trenes de Chile,2023-01-01,Cien estudiantes viajaron en Tren para participar en el Festival Internacional Ojo de Pescado. De un verdadero “viaje de película” disfrutó esta mañana un,https://www.efe.cl/category/efe-valparaiso/,EFE
Valparaíso,Limache,"38 estudiantes realizan nueva versión de Pasantía Escolar ""Innovación Sostenible""",2022-09-06,"Organizados en equipos, resolvieron el desafío de qué hacer con la gran cantidad de alimentos que se desperdician a nivel global,",https://www.pucv.cl/uuaa/38-estudiantes-realizan-nueva-version-de-pasantia-escolar-innovacion,Pontificia Universidad Católica de Valparaíso
Valparaíso,Limache,Las mentiras de Aguas Pacifico y las consecuencias del proyecto en la región de Valparaíso,2023-07-21,"Esto lo dicen mientras intentan cooptar a organizaciones sociales de la comuna, como fue denunciado por la federación de pescadores,",https://www.laizquierdadiario.cl/Las-mentiras-de-Aguas-Pacifico-y-las-consecuencias-del-proyecto-en-la-region-de-Valparaiso,La Izquierda Diario Chile
Valparaíso,Limache,Las caras de la sequía: el drama de la escasez hídrica en las comunas de Valparaíso,2021-07-16,"Los sistemas de agua potable rural de 10 comunas de la V Región -entre ellas Limache, Quillota y Olmué- han presentado problemas.40 個月前",https://www.latercera.com/la-tercera-sabado/noticia/las-caras-de-la-sequia-el-drama-de-la-escasez-hidrica-en-las-comunas-de-valparaiso/EZRYKRWQI5DYHMPYX3UAMWVFO4/,La Tercera
Valparaíso,Limache,Empresa de Central Los Rulos renuncia a permiso ambiental y proyecto termoeléctrico no se concretará,2022-10-21,"A través de un documento enviado al Servicio de Evaluación Ambiental (SEA) de la región de Valparaíso, la empresa Cerro El Plomo S.A",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2022/10/21/empresa-de-central-los-rulos-renuncia-a-permiso-ambiental-y-proyecto-termoelectrico-no-se-concretara.shtml,BioBioChile
Valparaíso,Limache,Senapred declara Alerta Roja en provincia de Marga Marga por incendio forestal cercano a sectores poblados,2023-12-09,"La alerta roja se había decretado primero en Limache, no obstante, se amplió debido a que el incendio puede afectar a zonas cercanas a",https://www.elciudadano.com/medio-ambiente/senapred-declara-alerta-roja-en-provincia-de-marga-marga-por-incendio-forestal-cercano-a-sectores-poblado/12/09/,elciudadano.com
Valparaíso,Limache,Quillota: Más 30 mil personas disfrutaron del Show de Drones en inauguración del Festival de las Ciencias,2023-10-02,"Exitosamente se dio el vamos a una semana llena de actividades en la región, que buscan divulgar el saber científico. QUILLOTA.13 個月前",https://www.observador.cl/quillota-mas-30-mil-personas-disfrutaron-del-show-de-drones-en-inauguracion-del-festival-de-las-ciencias/,El Observador
Valparaíso,Limache,"Los Rulos: autoridades regionales celebran decisión la empresa, de no ejecutar la termoeléctrica",2022-10-22,"Dos alcaldes y dos diputado de la región de Valparaíso, mostraron su satisfacción tras la decisión de la empresa Cerro el Plomo, de no",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2022/10/22/los-rulos-autoridades-regionales-celebran-decision-la-empresa-de-no-ejecutar-la-termoelectrica.shtml,BioBioChile
Valparaíso,Limache,Villa Alemana sin Termoeléctricas explica por qué no quieren el proyecto de IC Power,2017-04-09,Quieren instalar una termoeléctrica entre Villa Alemana y Limache. Los activistas de Villa Alemana sin Termoeléctricas cuentan por qué hace,https://www.elciudadano.com/organizacion-social/villa-alemana-sin-termoelectricas-explica-por-que-no-quieren-el-proyecto-de-ic-power1/04/09/,elciudadano.com
Valparaíso,Limache,Invitan a campaña contra transgénicos en Chile,2011-08-02,"Diversas organizaciones de campesinos y ambientales invitan a la campaña Yo No Quiero Transgénicos en Chile, a través de un portal web de",https://www.elciudadano.com/medio-ambiente/invitan-a-campana-contra-transgenicos-en-chile/08/02/,elciudadano.com
Valparaíso,Limache,Firma Acuerdo de Escazú,2022-03-21,"Señor Director: Con gran satisfacción recibimos la noticia de que el Gobierno del Presidente Gabriel Boric, a través de los ministerios de",https://www.epicentrochile.com/2022/03/21/firma-acuerdo-de-escazu/,Epicentro Chile
Valparaíso,Los Andes,Premio Avonni 2024 premia a dos proyectos de la región de Valparaíso,2024-09-20,El Premio Nacional de Innovación Avonni distinguió un año más a los proyectos innovadores que están transformando el país en distintas áreas,https://laquintaemprende.cl/2024/11/premio-avonni-2024-premia-a-dos-proyectos-de-la-region-de-valparaiso/,La Quinta Emprende
Valparaíso,Los Andes,Los incumplimientos ambientales de la minera que amenaza al Valle del Aconcagua y el silencio de la SMA,2024-05-17,"En 2018 la comunidad del Parque Andino Juncal denunció a Nutrex SpA, minera norteamericana que en el marco del denominado proyecto de",https://interferencia.cl/articulos/los-incumplimientos-ambientales-de-la-minera-que-amenaza-al-valle-del-aconcagua-y-el,Interferencia |
Valparaíso,Los Andes,Alertan que temperatura de la superficie de la cordillera está aumentando y amenaza suministro de agua de Santiago y Valparaíso,2024-07-23,Alertan que temperatura de la superficie de la cordillera está aumentando amenazando suministro de agua de Santiago y Valparaíso.3 個月前,https://www.latercera.com/que-pasa/noticia/estudio-de-la-universidad-catolica-revela-la-dramatica-situacion-de-zonas-nivales-y-glaciares-en-chile/DWWDS7R5J5APJCODERDMPG6ENE/,La Tercera
Valparaíso,Los Andes,Humedales concentran el 27% de los conflictos socioambientales relacionados a vegetación nativa en la Región de Valparaíso,2024-02-20,"Mediante el trabajo territorial del Proyecto “Justicia Ambiental, Derechos Humanos y Cambio Climático” de Fundación Terram, financiado por",https://laliguanoticias.cl/2024/02/08/humedales-concentran-el-27-de-los-conflictos-socioambientales-relacionados-a-vegetacion-nativa-en-la-region-de-valparaiso/,laliguanoticias.cl
Valparaíso,Los Andes,Misión Verde,2023-09-06,"Este proyecto nace el año 2019 bajo la necesidad de dar respuesta a los problemas socio-ambientales en los cerros de Valparaíso, incentivando,",https://www.pucv.cl/uuaa/mision-verde-0,Pontificia Universidad Católica de Valparaíso
Valparaíso,Los Andes,La Región de Valparaíso suma 34 conflictos ambientales,2023-04-01,"La mitad corresponde a urbanizaciones y loteos que afectan a la vegetación nativa y casi el 80% involucra a especies vulnerables, según la",https://cooperativa.cl/noticias/pais/region-de-valparaiso/la-region-de-valparaiso-suma-34-conflictos-ambientales/2023-04-01/211623.html,Cooperativa.cl
Valparaíso,Los Andes,Noticias de América - Duras críticas ecologistas a Boric por el proyecto minero de Los Bronces en Chile,2023-04-19,"En Chile, el gobierno de Gabriel Boric está bajo críticas del sector ambientalista tras haber aprobado el lunes un controvertido proyecto de",https://www.rfi.fr/es/programas/noticias-de-am%25C3%25A9rica/20230419-duras-cr%25C3%25ADticas-ecologistas-a-boric-por-el-proyecto-minero-de-los-bronces-en-chile,RFI
Valparaíso,Los Andes,Autoridades,2024-10-01,"Ministra del Medio Ambiente. Doctora en Ciencias Atmosféricas de la Universidad de Oxford, Reino Unido. Se desempeñó como profesora asociada en el",https://mma.gob.cl/autoridades/,mma.gob.cl
Valparaíso,Los Andes,La cruzada por mantener la cordillera de Putaendo libre de minería: un conflicto que amenaza la naturaleza y autonomía local,2021-05-13,"Indignación generó en la ciudadanía la reciente aprobación del proyecto de la minera Vizcachitas, que busca ejecutar 350 sondajes en la",https://laderasur.com/articulo/la-cruzada-por-mantener-la-cordillera-de-putaendo-libre-de-mineria-un-conflicto-que-amenaza-la-naturaleza-y-autonomia-local/,Ladera Sur
Valparaíso,Los Andes,Chile aprueba proyecto minero con ambientalistas en contra,2023-04-18,"El proyecto de la minera Anglo American Sur requiere una inversión de 3 mil millones de dólares y generará más de 2.500 empleos,",https://www.dw.com/es/chile-aprueba-proyecto-de-gran-minera-con-ambientalistas-en-contra/a-65353734,DW
Valparaíso,Los Andes,Los Bronces Integrado: ambientalistas prevén daño irreversible a los ecosistemas,2023-04-28,"Los Bronces Integrado afectará a los glaciares y compromete la seguridad hídrica, dicen las organizaciones ambientales.18 個月前",https://www.paiscircular.cl/agua/los-bronces-integrado/,País Circular
Valparaíso,Los Andes,Lo que nos deja el 2019: el año ambiental en 12 fotografías,2020-01-17,Esta es una selección de imágenes que permiten hacer un recorrido por varios de los episodios ambientales que vivió Latinoamérica en 2019.58 個月前,https://es.mongabay.com/2019/12/balance-2019-el-ano-ambiental-en-12-fotos/,Mongabay - Conservation News
Valparaíso,Los Andes,Académicos UdeC analizan hallazgo de mosquito vector del dengue en Región de Valparaíso,2023-04-17,"Es la primera vez que el mosquito se encuentra en esa zona, marcando un hito que en voz de los investigadores es esperable, tanto por las",https://noticias.udec.cl/academicos-udec-analizan-hallazgo-de-mosquito-vector-del-dengue-en-region-de-valparaiso/,Noticias UdeC
Valparaíso,Los Andes,"Extractivismo minero en Chile. El Putaendo, hacia una zona de sacrificio",2020-05-18,"Con una pandemia atravesando la normalidad de la vida mundial, el Servicio de Evaluación de Impacto Ambiental chileno (SEA) aprobó el",https://radiografica.org.ar/2020/05/18/extractivismo-minero-en-chile-el-putaendo-hacia-una-zona-de-sacrificio/,Radio Gráfica
Valparaíso,Los Andes,"La disputa entre regantes del Río Aconcagua: ""La agroindustria produce negocios, la agricultura produce comida""",2023-02-12,"El director del Observatorio Latinoamericano de Conflictos Ambientales, Lucio Cuenca, destacó que este conflicto “pone al centro” lo que el",https://radio.uchile.cl/2023/02/12/la-disputa-entre-regantes-del-rio-aconcagua-la-agroindustria-produce-negocios-la-agricultura-produce-comida/,Universidad de Chile
Valparaíso,Los Andes,Incendios de Viña del Mar quemaron humedales urbanos todavía no reconocidos por el Ministerio de Medio Ambiente,2024-03-07,"Medio Ambiente / A cuatro años de la promulgación de la Ley N° 21.202 sobre humedales urbanos, ninguno de los procesos de declaratoria de",https://www.paiscircular.cl/medio-ambiente/incendios-de-vina-del-mar-quemaron-humedales-urbanos-todavia-no-reconocidos-por-el-ministerio-de-medio-ambiente/,País Circular
Valparaíso,Los Andes,Especialistas analizan el impacto sobre la salud pública de las termoeléctricas de Quintero-Puchuncaví,2021-12-02,"A tres años de las masivas intoxicaciones provocadas por el Parque Industrial Ventanas, cuyo saldo fue de 1.600 personas trasladadas de",https://www.uchile.cl/noticias/182321/especialistas-analizan-impacto-en-salud-publica-de-centrales-a-carbon,Universidad de Chile
Valparaíso,Los Andes,Alerta en Región de Valparaíso: Organizaciones denuncian a minera por poner en peligro la disponibilidad de agua,2024-03-05,Organizaciones del Valle de Aconcagua denuncian a minera chilena-norteamericana por poner en peligro la disponibilidad hídrica de la región,https://www.elciudadano.com/actualidad/alerta-en-region-de-valparaiso-organizaciones-denuncian-a-minera-por-poner-en-peligro-la-disponibilidad-de-agua/03/05/,elciudadano.com
Valparaíso,Los Andes,OPINIÓN | El Parque Andino Juncal y la alta cuenca del Aconcagua en peligro Inminente,2024-04-04,"Ante la amenaza de la minera Nutrex SpA, diversas organizaciones medio ambientales se han manifestado para evitar la entrada de la minera al",https://laderasur.com/articulo/el-parque-andino-juncal-y-la-alta-cuenca-del-aconcagua-en-peligro-inminente/,Ladera Sur
Valparaíso,Los Andes,Congreso lento en tema ambiental: Recién aprueban Día de los Glaciares mientras calor los derrite,2024-07-25,"Nuevos estudios muestran el aumento de temperatura en zonas glaciares de Santiago y Valparaíso. Mientras tanto, ante el estancamiento de la",https://eldesconcierto.cl/2024/07/25/congreso-lento-en-tema-ambiental-recien-aprueban-dia-de-los-glaciares-mientras-calor-los-derrite,El Desconcierto
Valparaíso,Los Andes,La defensa del agua en Aconcagua ante amenazas mineras: Manifestaciones y actividades programadas en región de Valparaíso,2024-04-09,Coordinadora Defensa Akunkawa “de la protesta a la propuesta” en el marco de las acciones por la defensa del agua ante amenazas mineras.7 個月前,https://www.elciudadano.com/actualidad/la-defensa-del-agua-en-aconcagua-ante-amenazas-mineras-manifestaciones-y-actividades-programadas-en-region-de-valparaiso/04/09/,elciudadano.com
Valparaíso,Los Andes,Opositores a megaproyecto de Anglo American lanzan nueva ofensiva legal en contra de Los Bronces Integrado,2023-12-29,"A través de recursos de reclamación y nulidad ante el Tribunal Ambiental de Santiago, detractores de la iniciativa buscan revocar su permiso",https://www.latercera.com/pulso/noticia/opositores-a-megaproyecto-de-anglo-american-lanzan-nueva-ofensiva-legal-en-contra-de-los-bronces-integrado/HSOAVCCQDRA73FR3TYMSAHTD7Y/,La Tercera
Valparaíso,Los Andes,"Protección del Patrimonio Natural; Problemas ambientales, impactos económicos y educación comunitaria",2024-12-04,"Por Doris Sanhueza Riveros, Investigadora de Patrimonio Natural, Centro de Investigación en Turismo y Patrimonio, Región de Valparaíso.106 個月前",http://www.losandesonline.cl/noticias/29955/proteccion-del-patrimonio-natural-problemas-ambientales-impactos-economicos-y-educacion-comunitaria.html,Andes on line
Valparaíso,Los Andes,Entidades ambientales suman 10 días de protesta en la alta montaña contra proyecto minero en el Valle Juncal y anuncian manifestación ante el Congreso,2024-04-08,"Mientras el acampe de alta cordillera en el Valle Juncal ya cumple 10 días de resistencia, las organizaciones convocan manifestaciones y",https://g5noticias.cl/2024/04/08/entidades-ambientales-suman-10-dias-de-protesta-en-la-alta-montana-contra-proyecto-minero-en-el-valle-juncal-y-anuncian-manifestacion-ante-el-congreso/,G5noticias
Valparaíso,Los Andes,Se realizará una nueva versión del seminario “Diseñando el Horizonte del Liderazgo Escolar”,2013-08-19,"Las jornadas se desarrollarán de manera virtual los días 9, 16 y 23 de noviembre a través del Canal de YouTube de la Facultad de Filosofía y",https://diario.uach.cl/se-realizara-una-nueva-version-del-seminario-disenando-el-horizonte-del-liderazgo-escolar/,Universidad Austral de Chile
Valparaíso,Los Andes,"Leña, pesticidas y polvo: estudio revela altos índices de contaminación del aire en el Valle del Aconcagua",2022-09-23,"Durante el invierno, la concentración de material particulado fino superó en un 78% el límite propuesto por la OMS en Los Andes, San Felipe,",https://www.latercera.com/nacional/noticia/lena-pesticidas-y-polvo-estudio-revela-altos-indices-de-contaminacion-del-aire-en-el-valle-del-aconcagua/PNNOUPP6PVB7VHXJOELSNVIJCQ/,La Tercera
Valparaíso,Los Andes,Controversial alianza: Primer bus de hidrógeno tiene como protagonistas a dos cuestionadas empresas,2023-12-26,"Hecho noticioso fue el anuncio desde el Gobierno del primer bus a hidrógeno, que será construido de forma íntegra en Chile gracias a una",https://www.elciudadano.com/actualidad/controversial-alianza-primer-bus-de-hidrogeno-tiene-como-protagonistas-a-dos-cuestionadas-empresas/12/26/,elciudadano.com
Valparaíso,Los Andes,Categórico rechazo a amenazas de transnacional minera en Parque Juncal: Fundación Glaciares advierte graves impactos,2024-03-28,"Ante los anuncios de uso de la fuerza por parte de la empresa minera Nutrex Spa en el Parque Andino Juncal en Región de Valparaíso,",https://www.elciudadano.com/actualidad/categorico-rechazo-a-amenazas-de-transnacional-minera-en-parque-juncal-fundacion-glaciares-advierte-graves-impactos/03/28/,elciudadano.com
Valparaíso,Los Andes,Se agudiza conflicto minero en Parque Juncal: Transnacional solicitó uso de la fuerza pública para ingresar,2024-03-21,"Las amenazas de la transnacional Nutrex Spa, suceden en medio de la protesta de organizaciones territoriales del Aconcagua quienes denuncian",https://www.elciudadano.com/actualidad/se-agudiza-conflicto-minero-en-parque-juncal-transnacional-solicito-uso-de-la-fuerza-publica-para-ingresar/03/21/,elciudadano.com
Valparaíso,Los Andes,Estudiantes y comunidad de Villa Alemana conocieron maqueta Enercity,2018-10-29,"Iniciativa del Ministerio de Energía que busca dar a conocer el funcionamiento del sector energético a la ciudadanía. ,. 29 octubre 2018.56 個月前",https://energia.gob.cl/noticias/valparaiso/estudiantes-y-comunidad-de-villa-alemana-conocieron-maqueta-enercity,Ministerio de Energía |
Valparaíso,Los Andes,Organizaciones sociales ambientales protestaron contra transnacional minera que amenaza ecosistema del Parque Andino Juncal,2024-04-03,"Organizaciones sociales ambientales protestaron de manera pacífica en la entrada del Parque Andino Juncal, contra la minera Nutrex.7 個月前",https://www.elciudadano.com/medio-ambiente/organizaciones-sociales-ambientales-protestaron-contra-transnacional-minera-que-amenaza-ecosistema-del-parque-andino-juncal/04/03/,elciudadano.com
Valparaíso,Los Andes,Gobernador y alcaldes de la Región de Valparaíso entregan carta al Presidente de la República para que reconsidere los alcances del presupuesto 2024,2023-10-21,El presupuesto de la nación considerado para el 2024 asignado al Gobierno Regional de Valparaíso para subvencionar tanto su funcionamiento,https://laliguanoticias.cl/2023/10/11/gobernador-y-alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,La Ligua Noticias
Valparaíso,Los Andes,Academias de San Felipe y Los Andes se preparan para un nuevo Congreso Provincial de Ciencia y Tecnología,2019-06-13,Estudiantes de diversos rincones del Valle del Aconcagua pudieron resolver sus inquietudes y recibir consejos en el Taller de Resultados,https://www.explora.cl/valparaiso/academias-de-san-felipe-y-los-andes-se-preparan-para-un-nuevo-congreso-provincial-de-ciencia-y-tecnologia/,Explora.cl
Valparaíso,Los Andes,Alcaldes de la Región de Valparaíso entregan carta al Presidente de la República para que reconsidere los alcances del presupuesto 2024,2023-10-11,"Durante la instancia, que también contó con la presencia de dirigentes sociales de la región, las autoridades se reunieron con la ministra",https://g5noticias.cl/2023/10/11/alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,G5noticias
Valparaíso,Los Andes,Core Tricallotis acusa a Gobernador Mundaca de oponerse a Planta Desaladora para perpetuar el problema de falta de agua en la región,2023-08-03,"El Consejero Regional, Marcos Tricallotis (Republicano), cuestionó la posición que ha tomado el Gobernador Regional Rodrigo Mundaca,",https://www.radiofestival.cl/core-tricallotis-acusa-a-gobernador-mundaca-de-oponerse-a-planta-desaladora-para-perpetuar-el-problema-de-falta-de-agua-en-la-region/,Radio Festival
Valparaíso,Los Andes,"Venezian se compromete con la ampliación del Puerto Terrestre de Los Andes: ""Es un eje clave para el comercio internacional""",2024-10-01,Candidato del Partido Republicano a la Gobernación de Valparaíso prometió impulsar este proyecto como parte de su estrategia para mejorar la,https://puranoticia.pnt.cl/regiones/venezian-se-compromete-con-la-ampliacion-del-puerto-terrestre-de-los,Home Puranoticia
Valparaíso,Los Andes,"Proyecto Vizcachitas, el ecocidio minero que fraguan en las sombras Piñera y Los Andes Cooper",2020-06-08,La transnacional minera canadiense se apresta -con la ayuda del Gobierno- a implementar un ecocidio minero en los valles de Putaendo y,https://www.elciudadano.com/medio-ambiente/proyecto-vizcachitas-el-ecocidio-minero-que-fraguan-en-las-sombras-pinera-y-los-andes-cooper/06/08/,elciudadano.com
Valparaíso,Los Andes,En medio de pandemia y megasequía Gobierno aprueba a escondidas y con trampas abominable proyecto minero en paraíso natural de Putaendo,2020-04-25,"Ante el completo silencio de la prensa y a espaldas de la ciudadanía, la Comisión de Evaluación Ambiental de la Región de Valparaíso aprobó",https://www.elciudadano.com/especiales/chiledesperto/en-medio-de-pandemia-y-megasequia-gobierno-aprueba-a-escondidas-y-con-trampas-abominable-proyecto-minero-en-paraiso-natural-de-putaendo/04/25/,elciudadano.com
Valparaíso,Los Andes,Museos en Verano 2024: los recintos que abrirán gratis en la Región de Valparaíso,2024-01-18,Espacios culturales de todo Chile abrirán en horario extendido y con entrada liberada el próximo viernes por Museos en Verano 2024.10 個月前,https://www.observador.cl/museos-en-verano-2024-los-recintos-que-abriran-gratis-en-la-region-de-valparaiso/,El Observador
Valparaíso,Los Andes,Chile se seca: reportes del MOP dan cuenta del real déficit de agua,2019-04-15,En la zona centro-norte del país la disminución de lluvias supera 80% y en amplias áreas el recurso está agotado.67 個月前,https://www.latercera.com/nacional/noticia/chile-se-seca-reportes-del-mop-dan-cuenta-del-real-deficit-agua/614719/,La Tercera
Valparaíso,Los Andes,Diversas situaciones que afectan a nuestra gente del Valle de Aconcagua,2024-12-04,"Como concejal de la Calle Larga y representante de la comunidad, tengo la posibilidad de conocer muchos de los problemas o necesidades que afectan a los",http://www.losandesonline.cl/noticias/26137/diversas-situaciones-que-afectan-a-nuestra-gente-del-valle-de-aconcagua.html,Andes on line
Valparaíso,Los Andes,¡Conoce los seleccionados del 14° Congreso Regional Escolar de Valparaíso!,2019-05-20,"Esta semana se llevaron a cabo los congreso provinciales, organizados por el PAR Explora de CONICYT Valparaíso, donde pudimos conocer las",https://www.explora.cl/valparaiso/conoce-los-seleccionados-del-14-congreso-regional-escolar-de-valparaiso/,Explora.cl
Valparaíso,Los Andes,Empresa determinó causas del derrame de concentrado de cobre en Los Andes,2016-02-28,"Codelco Andina determinó la causa del derrame de concentrado de cobre que afectó a Los Andes, mientras que ambientalistas piden sanciones",https://cooperativa.cl/noticias/pais/medioambiente/contaminacion/empresa-determino-causas-del-derrame-de-concentrado-de-cobre-en-los-andes/2016-02-28/141004.html,Cooperativa.cl
Valparaíso,Los Andes,Putaendo declara empresa non grata a Minera Vizcachitas,2022-12-12,"Tiempo de lectura aprox: 3 minutos, 54 segundos. Decenas de organizaciones sociales y territoriales de Putaendo, en la provincia de San",https://www.elclarin.cl/2022/12/12/putaendo-declara-empresa-non-grata-a-minera-vizcachitas/,El Clarin de Chile
Valparaíso,Los Andes,Los pueblos y movimientos se articulan en lucha: Declaración colectiva por la salida de Machi Celestino a su Rewe.,2018-07-25,"Hoy, 25 de julio de 2018, el Machi Celestino Córdova cumple 55 días en huelga de hambre y 3 días de huelga seca; ello luego de un mes de",https://radiokurruf.org/2018/07/25/los-pueblos-y-movimientos-se-articulan-en-lucha-declaracion-colectiva-por-la-salida-de-machi-celestino-a-su-rewe/,Radio Kurruf
Valparaíso,Los Andes,Planificación y política ambientales en el año de Río +20,2021-01-18,"A 20 años de la Eco 92 -considerada como el punto de partida de la conciencia ambiental global-, los problemas ambientales se agravan.150 個月前",https://www.ecoportal.net/temas-especiales/desarrollo-sustentable/planificacion_y_politica_ambientales_en_el_ano_de_rio_20/,ecoportal.net
Valparaíso,Nogales,Nogales: la polémica tras los 100 litros de agua por habitante,2021-01-29,Abrir la llave y que salga agua es casi un lujo en Nogales. Desde hace más de una década que los habitantes de esta comuna de la Región de,https://www.df.cl/df-mas/hablemos-de/nogales-la-polemica-tras-los-100-litros-de-agua-por-habitante,Diario Financiero
Valparaíso,Nogales,El Soldado,2023-01-19,"El Soldado es una mina de cobre ubicada en la Cordillera de El Melón, comuna de Nogales, Región de Valparaíso, a 125 kilómetros al norte de Santiago;",https://chile.angloamerican.com/acerca-de-nosotros/nuestras-operaciones-en-chile/el-soldado.aspx,Anglo American Chile
Valparaíso,Nogales,Comisión de Evaluación Ambiental rechazó proyecto de nueva fase en tajo de explotación minera El Soldado de Angloamerican en Nogales,2022-07-21,"Este martes, la Comisión de Evaluación Ambiental rechazó el proyecto «Continuidad Operacional Fase V El Soldado, de",https://resumen.cl/articulos/comision-de-evaluacion-ambiental-rechazo-proyecto-de-nueva-fase-en-tajo-de-explotacion-minera-el-soldado-de-angloamerican-en-nogales,Resumen.cl
Valparaíso,Nogales,Los Bronces Integrado: ambientalistas prevén daño irreversible a los ecosistemas,2023-04-28,"Los Bronces Integrado afectará a los glaciares y compromete la seguridad hídrica, dicen las organizaciones ambientales.18 個月前",https://www.paiscircular.cl/agua/los-bronces-integrado/,País Circular
Valparaíso,Nogales,"La disputa entre regantes del Río Aconcagua: ""La agroindustria produce negocios, la agricultura produce comida""",2023-02-12,"El director del Observatorio Latinoamericano de Conflictos Ambientales, Lucio Cuenca, destacó que este conflicto “pone al centro” lo que el",https://radio.uchile.cl/2023/02/12/la-disputa-entre-regantes-del-rio-aconcagua-la-agroindustria-produce-negocios-la-agricultura-produce-comida/,Universidad de Chile
Valparaíso,Nogales,Comunidades lanzan nueva arremetida contra minera Anglo American por proyecto El Soldado,2022-10-12,Opositores al proyecto de Anglo American denominado “Continuidad Operacional Fase V El Soldado” presentaron 16 reclamaciones en contra de la,https://www.latercera.com/pulso-pm/noticia/comunidades-lanzan-nueva-arremetida-contra-minera-anglo-american-por-proyecto-el-soldado/PN4JWQQTEFDN3NT7YPUUH6VRMY/,La Tercera
Valparaíso,Nogales,"Las luces y las sombras de la ampliación de la ruta F-20 Nogales - Puchuncaví: Los detalles ocultos, secretas negociaciones y el malestar de los vecinos al desnudo",2021-07-28,"Comunidad se opone al proyecto que conectará la ruta 5 Norte con el balneario de Maitencillo, pues aseguran que producirá daños acústicos,",https://puranoticia.pnt.cl/noticias/regiones/las-luces-y-las-sombras-de-la-ampliacion-de-la-ruta-f-20-nogales/2021-07-28/150910.html,Home Puranoticia
Valparaíso,Nogales,Comunidad de El Melón acusa riesgo de colapso de tranque de relaves y bloquea acceso a mina El Soldado de Anglo American,2022-06-21,"La actividad de la mina El Soldado de la multinacional Anglo Americam ha generado una zona de sacrificio ambiental en la comuna de Nogales,",https://resumen.cl/articulos/comunidad-de-el-melon-acusa-riesgo-de-colapso-de-tranque-de-relaves-y-bloquea-acceso-a-mina-el-soldado-de-anglo-american,Resumen.cl
Valparaíso,Nogales,Aprueban ampliación del tranque de relaves El Torito de Anglo American en El Melón,2019-12-24,"Esto significará una elevación del tranque en 1,4 metros anuales. Agrupaciones ambientalistas habían manifestado su oposición a este",https://www.observador.cl/aprueban-ampliacion-del-tranque-de-relaves-el-torito-de-anglo-american-en-el-melon/,El Observador
Valparaíso,Nogales,Zona de sacrificio: el impacto de Anglo American en la comunidad El Melón,2020-06-27,"Para nadie es ajeno que para prevenir el contagio por coronavirus y según como lo indica la Organización Mundial de la Salud,",https://www.elmostrador.cl/destacado/2020/06/27/el-impacto-de-anglo-american-y-la-comunidad-el-melon-en-la-zona-de-sacrificio/,El Mostrador
Valparaíso,Olmué,Seis visiones sobre la planta desalinizadora multipropósito que se construye en Puchuncaví,2024-05-11,"Hace más de diez años que la región de Valparaíso enfrenta una crisis hídrica, especialmente severa en algunas comunas, como es el caso de",https://www.paiscircular.cl/agua/seis-visiones-sobre-la-planta-desalinizadora-multiproposito-que-se-construye-en-puchuncavi/,País Circular
